rung,rung_description,beta_profile,replicate_id,replicate_seed,system,system_raw,root_z_true,log_L0,log_L1,log_B_eff,rho,evidence_category,correct_sign,decisive_for_true_root,log_score_improvement,brier_improvement,n_top_children,n_top_present,log_B_top_latent,log_B_top_min,log_B_top_max,top_latent_category,n_observed_leaves,n_observed_ratings,n_raters
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,477,20260988,Chicken,Chicken,0,-290.57972080915744,-291.1983878713406,-0.6186670621831922,0.09725489041552093,ambiguous,True,False,0.08000652071237305,0.01831926406804279,7,2,-3.9151046719655547,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,477,20260988,LLMs,2024 Leading Chat LLMs,1,-301.68337289680125,-299.7525954131846,1.9307774836166232,0.5796506811757731,moderate_present,True,True,1.2464298385117685,0.517750894608453,7,5,4.195022129975546,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,478,20260989,Chicken,Chicken,1,-309.86551437702667,-309.2138456963596,0.6516686806670577,0.2773250540718952,ambiguous,True,False,0.509194488847257,0.1721853669722554,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,478,20260989,LLMs,2024 Leading Chat LLMs,0,-263.7703932930645,-264.47707968911357,-0.706686396049065,0.08979632781740175,ambiguous,True,False,0.08823466786501459,0.019714397288287496,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,479,20260990,Chicken,Chicken,0,-284.31085309124194,-284.25313097725297,0.05772211398897298,0.17483859170112673,ambiguous,False,False,-0.009854708566890219,-0.002790755370255523,7,4,-1.7556204226121823,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,479,20260990,LLMs,2024 Leading Chat LLMs,1,-311.4151163603628,-312.11317101628487,-0.6980546559220784,0.09050432784897688,ambiguous,False,False,-0.6105981386559587,-0.13273793321699678,7,6,2.808727768855654,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,480,20260991,Chicken,Chicken,1,-274.39743680151787,-272.6921463950084,1.705290406509448,0.5239447931929389,moderate_present,True,True,1.145390512514549,0.46781588451633077,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,480,20260991,LLMs,2024 Leading Chat LLMs,0,-288.01832339815337,-287.11179964576064,0.9065237523927294,0.33116643801128365,ambiguous,False,False,-0.2198984792773886,-0.0818934318873036,7,3,-1.0624732420522351,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,481,20260992,Chicken,Chicken,0,-287.8159979632012,-287.8013172344453,0.014680728755877226,0.16871564681203016,ambiguous,False,False,-0.002461803928639039,-0.0006871917014239261,7,4,-0.3693260614922922,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,481,20260992,LLMs,2024 Leading Chat LLMs,1,-318.05418793812703,-317.1070556017126,0.9471323364144268,0.340221886208518,ambiguous,True,False,0.7136022014967491,0.25913728500619876,7,7,5.293634418643655,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,482,20260993,Chicken,Chicken,1,-271.0499818486737,-270.878097162819,0.17188468585470673,0.19192453142798818,ambiguous,True,False,0.14110641952398684,0.04145848153656806,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,482,20260993,LLMs,2024 Leading Chat LLMs,0,-266.79496248016,-266.3263285101549,0.46863397000510076,0.24217278677803483,ambiguous,False,False,-0.0949783134250699,-0.030869880878061744,7,2,-3.5473798918402357,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,483,20260994,Chicken,Chicken,0,-304.04674279454105,-305.0036951917327,-0.9569523971916283,0.07133305707224841,ambiguous,True,False,0.10831644096484133,0.022689372746505128,7,4,-1.0624732420522371,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,483,20260994,LLMs,2024 Leading Chat LLMs,1,-357.7736519240473,-357.5186960264727,0.2549558975745754,0.20513858316029046,ambiguous,True,False,0.20768995640488264,0.06263977246401398,7,6,2.808727768855654,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,484,20260995,Chicken,Chicken,1,-270.16964928372863,-269.8012889496793,0.3683603340493278,0.22424847331456804,ambiguous,True,False,0.29675888319985666,0.09265401328966605,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,484,20260995,LLMs,2024 Leading Chat LLMs,0,-296.60312273837735,-295.59467743340315,1.0084453049742024,0.35411663367730656,ambiguous,False,False,-0.254814782194331,-0.09762081246916994,7,6,2.808727768855654,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,485,20260996,Chicken,Chicken,0,-288.1269651216232,-286.79060811465615,1.3363570069670345,0.43215089414411645,ambiguous,False,False,-0.38357799746498594,-0.15897661753178155,7,3,-3.141914783732073,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,485,20260996,LLMs,2024 Leading Chat LLMs,1,-284.7445689516021,-285.81419679770704,-1.069627846104936,0.0642199975309808,ambiguous,False,False,-0.9536811595389807,-0.18123976857647295,7,3,-1.0247329140693895,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,486,20260997,Chicken,Chicken,1,-289.6928635759867,-288.8830017434467,0.8098618325399798,0.31011620679568835,ambiguous,True,False,0.6209512781136697,0.2185047963184752,7,4,1.7478558081703912,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,486,20260997,LLMs,2024 Leading Chat LLMs,0,-297.1278519592088,-297.13801429202454,-0.010162332815752961,0.1652600086348564,ambiguous,True,False,0.0016865665848374845,0.00046690732378496316,7,4,-0.7747911696004544,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,487,20260998,Chicken,Chicken,0,-294.88441116749,-297.1760434939208,-2.291632326430829,0.01981950384596351,moderate_absent,True,True,0.16230301226644434,0.027384965045077612,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,487,20260998,LLMs,2024 Leading Chat LLMs,1,-320.2506730618288,-318.74808948133546,1.502583580493365,0.47331180566324155,ambiguous,True,False,1.043758570145671,0.4170439903907294,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,488,20260999,Chicken,Chicken,1,-289.2730563893216,-289.19095767084934,0.08209871847225259,0.17838332707598856,ambiguous,True,False,0.06793894793011246,0.01939048721772263,7,6,2.808727768855654,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,488,20260999,LLMs,2024 Leading Chat LLMs,0,-326.22739839513355,-324.891252873365,1.3361455217685716,0.4320989971617258,ambiguous,False,False,-0.38348660943512,-0.15893176557039135,7,4,-1.062473242052237,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,489,20261000,Chicken,Chicken,0,-280.1385775912816,-280.73073671062457,-0.5921591193429663,0.0996071667843194,ambiguous,True,False,0.07739742725660959,0.017856190102978557,7,3,-3.2219574914056093,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,489,20261000,LLMs,2024 Leading Chat LLMs,1,-300.7188165029168,-299.59220841763124,1.126608085285568,0.3815841257848897,ambiguous,True,False,0.8283355298585819,0.3120062509632055,7,7,5.293634418643655,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,490,20261001,Chicken,Chicken,1,-290.552518714605,-290.6686111105794,-0.11609239597436272,0.15116019562934072,ambiguous,False,False,-0.09765563708640768,-0.02608456903957468,7,5,1.4224334077357634,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,490,20261001,LLMs,2024 Leading Chat LLMs,0,-260.6157655666839,-261.3539662825843,-0.7382007159004047,0.08725364994189595,ambiguous,True,False,0.09102429949881691,0.020164578349594856,7,2,-3.5473798918402357,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,491,20261002,Chicken,Chicken,0,-290.11307876025455,-290.6789036426296,-0.5658248823750682,0.10199399697387167,ambiguous,True,False,0.07474303097600342,0.017375002359071634,7,3,-3.141914783732073,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,491,20261002,LLMs,2024 Leading Chat LLMs,1,-286.41434886125273,-286.11608806228844,0.2982607989642929,0.2122899371080385,ambiguous,True,False,0.24195715843484322,0.07395730126318656,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,492,20261003,Chicken,Chicken,1,-300.30762458706226,-300.24771243851256,0.059912148549699396,0.17515477314652433,ambiguous,True,False,0.04967419128243211,0.014074796181482885,7,7,5.293634418643655,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,492,20261003,LLMs,2024 Leading Chat LLMs,0,-262.8691069524042,-263.8424866163047,-0.9733796639005163,0.0702524720967304,ambiguous,True,False,0.10947935173018128,0.022842367942075892,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,493,20261004,Chicken,Chicken,0,-268.4670126675877,-269.7111553917392,-1.2441427241515157,0.05449652441474761,ambiguous,True,False,0.1262838418266327,0.024807906604490594,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,493,20261004,LLMs,2024 Leading Chat LLMs,1,-282.3025832866521,-282.2689277162555,0.03365557039660416,0.17139363487072357,ambiguous,True,False,0.027967059609903977,0.007855936111692774,7,6,3.2141928769638186,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,494,20261005,Chicken,Chicken,1,-251.1957791982473,-250.15790086283275,1.0378783354145469,0.36087703852793357,ambiguous,True,False,0.7725414770608174,0.2859662845636201,7,5,1.4224334077357634,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,494,20261005,LLMs,2024 Leading Chat LLMs,0,-269.8509760211895,-268.48249014777525,1.3684858734142722,0.4400517490370984,ambiguous,False,False,-0.39758935172378035,-0.16586776405283166,7,3,-3.141914783732073,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,495,20261006,Chicken,Chicken,0,-281.93201672006586,-284.4916790876003,-2.559662367534429,0.015230609899995978,moderate_absent,True,True,0.16697376984725254,0.02754580629985192,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,495,20261006,LLMs,2024 Leading Chat LLMs,1,-274.82472720882316,-276.2473100527234,-1.4225828439002157,0.046000066643379973,moderate_absent,False,False,-1.2873529644969066,-0.21567142839999098,7,5,0.32382111906765365,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,496,20261007,Chicken,Chicken,1,-291.10073975595986,-290.7329414733046,0.36779828265525794,0.2241507133923558,ambiguous,True,False,0.2963228434983616,0.0925023289148541,7,4,-1.062473242052237,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,496,20261007,LLMs,2024 Leading Chat LLMs,0,-319.69683559003164,-321.2085905257131,-1.511754935681438,0.04224148625517223,moderate_absent,True,True,0.13916195067160209,0.025993434616731873,7,3,-3.2219574914056093,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,497,20261008,Chicken,Chicken,0,-269.56691505523526,-271.58874068017525,-2.021825624939993,0.025799461930862362,moderate_absent,True,True,0.1561834515030743,0.02711216554185576,7,1,-6.0322865416282365,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,497,20261008,LLMs,2024 Leading Chat LLMs,1,-309.3048221202176,-309.0777147998768,0.22710732034079228,0.20063495726008723,ambiguous,True,False,0.18549131410153774,0.05545997288986193,7,5,1.4224334077357634,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,498,20261009,Chicken,Chicken,1,-258.83208894125795,-260.8292341360344,-1.997145194776465,0.026427089719792858,moderate_absent,False,False,-1.8416061999592386,-0.2533997671870276,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,498,20261009,LLMs,2024 Leading Chat LLMs,0,-289.92211175413087,-289.6739055938676,0.2482061602632939,0.20404018321215223,ambiguous,False,False,-0.0458850190403311,-0.01385461858747087,7,5,0.7292862271758183,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
